Date,// #,EPEX SPOT DA_DE/AUT (?/MWh),Sin(Hours),Cos(Hour),Sin(Day),Cos(Day),Transfercapacities X > BZN,Transfercapacities BZN > X,Carbon Price (EUSP),Gas Price,Price Swissix,PHELIX Futures Peak FP01,PHELIX Futures Base FB01,Holiday DE,actual Load DE,forecasted Load DE ,Gen GER FC,Wind Gen DE FC,PV Gen DE FC,LoadFC-WindPVFC GER,Gen AUT FC,Gen FRA FC,Gen CZ FC,Load CZ FC,EXXA-Data
30.09.2015 14:00,6542,30.07,-0.5,-0.866,-0.434,-0.901,9283,7673,8.13,18.911,41.98,39.25,37.02,0,65551,64643,84373,4859,21496,38288,5091,59746,7450,8188,30.2
30.09.2015 15:00,6543,31.7,-0.707,-0.707,-0.434,-0.901,9283,7673,8.13,18.911,38.25,39.25,37.02,0,64235,63607,81502,5185,18484,39938,4872,58925,7496,8280,31.87
30.09.2015 16:00,6544,33.28,-0.866,-0.5,-0.434,-0.901,9283,7673,8.13,18.911,37.83,39.25,37.02,0,62076,61916,77252,5388,13905,42623,4996,58404,7575,8177,34.5
30.09.2015 17:00,6545,42.7,-0.966,-0.259,-0.434,-0.901,9283,7673,8.13,18.911,42.33,39.25,37.02,0,60785,60822,71921,5340,7989,47493,5749,58983,7671,8062,40.54
30.09.2015 18:00,6546,50,-1,0,-0.434,-0.901,9283,7673,8.13,18.911,48.68,39.25,37.02,0,61423,61161,68906,5372,2458,53331,6323,59475,7945,8146,48
30.09.2015 19:00,6547,58,-0.966,0.259,-0.434,-0.901,9283,7673,8.13,18.911,54.41,39.25,37.02,0,63613,62509,69604,5494,116,56899,6501,61156,8242,8520,54.21
30.09.2015 20:00,6548,48.93,-0.866,0.5,-0.434,-0.901,9283,7673,8.13,18.911,48.98,39.25,37.02,0,64372,62832,69172,5834,0,56998,6434,59968,8026,8256,47
30.09.2015 21:00,6549,42,-0.707,0.707,-0.434,-0.901,9283,7673,8.13,18.911,44.36,39.25,37.02,0,59788,58844,66622,6217,0,52627,5759,58060,7825,7677,41.92
30.09.2015 22:00,6550,34.56,-0.5,0.866,-0.434,-0.901,9283,7673,8.13,18.911,43.91,39.25,37.02,0,56260,45427,63263,6070,0,39357,4655,57758,7704,7217,37.05
30.09.2015 23:00,6551,29.72,-0.259,0.966,-0.434,-0.901,9283,7673,8.13,18.911,42.42,39.25,37.02,0,51258,49328,58447,5911,0,43417,3994,57397,7609,6797,31.04
01.10.2015 00:00,6552,30.03,0,1,-0.975,-0.223,9103,7313,8.14,18.664,39.02,40.42,39.02,0,47056,45825,58554,5433,0,40392,3931,52990,6931,6512,30.83
01.10.2015 01:00,6553,30.09,0.259,0.966,-0.975,-0.223,9103,7313,8.14,18.664,34.51,40.42,39.02,0,44766,43697,56422,4700,0,38997,4039,52029,6313,6580,29.93
01.10.2015 02:00,6554,28.62,0.5,0.866,-0.975,-0.223,9103,7313,8.14,18.664,32.02,40.42,39.02,0,43192,42354,55411,4105,0,38249,3719,51520,6287,6527,28.8
01.10.2015 03:00,6555,29.14,0.707,0.707,-0.975,-0.223,9103,7313,8.14,18.664,30.72,40.42,39.02,0,43351,42208,55005,3739,0,38469,3715,50296,6270,6423,28.33
01.10.2015 04:00,6556,29.4,0.866,0.5,-0.975,-0.223,9103,7313,8.14,18.664,30.69,40.42,39.02,0,44311,43094,55706,3514,0,39580,3718,50899,6272,6471,29.38
01.10.2015 05:00,6557,32.77,0.966,0.259,-0.975,-0.223,9103,7313,8.14,18.664,32.79,40.42,39.02,0,47563,46320,61053,3524,0,42796,3958,52127,6958,6952,31.5
01.10.2015 06:00,6558,44.97,1,0,-0.975,-0.223,9103,7313,8.14,18.664,45.04,40.42,39.02,0,54402,52890,65767,3522,0,49368,5248,58169,7561,8039,44.25
01.10.2015 07:00,6559,56,0.966,-0.259,-0.975,-0.223,9103,7313,8.14,18.664,55.44,40.42,39.02,0,62601,60933,69884,3627,37,57269,6202,61839,7763,8429,55.01
01.10.2015 08:00,6560,59.06,0.866,-0.5,-0.975,-0.223,9103,7313,8.14,18.664,57.94,40.42,39.02,0,65465,64099,75743,3592,2807,57700,6414,63221,7695,8489,56.12
01.10.2015 09:00,6561,48.46,0.707,-0.707,-0.975,-0.223,9103,7313,8.14,18.664,49.87,40.42,39.02,0,65395,64256,80978,3433,8867,51956,6331,63631,7694,8550,45.1
01.10.2015 10:00,6562,34.45,0.5,-0.866,-0.975,-0.223,9103,7313,8.14,18.664,46.64,40.42,39.02,0,66920,65522,85752,3178,15219,47125,5033,63727,7350,8388,36.9
01.10.2015 11:00,6563,30.44,0.259,-0.966,-0.975,-0.223,9103,7313,8.14,18.664,45.86,40.42,39.02,0,67958,66553,87741,2981,20169,43403,4677,63748,7294,8391,31.56
01.10.2015 12:00,6564,29.14,0,-1,-0.975,-0.223,9103,7313,8.14,18.664,44.98,40.42,39.02,0,67716,67027,88043,3124,23022,40881,4398,63360,6971,8373,29.1
01.10.2015 13:00,6565,30.02,-0.259,-0.966,-0.975,-0.223,9103,7313,8.14,18.664,43.13,40.42,39.02,0,67445,66402,87974,3429,23501,39472,4290,62894,6952,8259,29.07
01.10.2015 14:00,6566,28.81,-0.5,-0.866,-0.975,-0.223,9103,7313,8.14,18.664,42.99,40.42,39.02,0,65976,64451,85852,3608,21995,38848,4171,62445,7216,8155,28.76
01.10.2015 15:00,6567,31.38,-0.707,-0.707,-0.975,-0.223,9103,7313,8.14,18.664,42.86,40.42,39.02,0,64257,63603,83427,3684,18790,41129,4576,60934,7257,8227,30.5
01.10.2015 16:00,6568,36.26,-0.866,-0.5,-0.975,-0.223,9103,7313,8.14,18.664,42.48,40.42,39.02,0,61614,61651,79094,3684,13956,44011,4506,60306,7383,8125,33.91
01.10.2015 17:00,6569,44.48,-0.966,-0.259,-0.975,-0.223,9103,7313,8.14,18.664,44.71,40.42,39.02,0,59948,60407,72046,3561,7920,48926,5517,61457,7811,8000,42.96
01.10.2015 18:00,6570,51.57,-1,0,-0.975,-0.223,9103,7313,8.14,18.664,50.76,40.42,39.02,0,60682,60646,69349,3562,2407,54677,6204,62493,7955,8108,49.85
01.10.2015 19:00,6571,61,-0.966,0.259,-0.975,-0.223,9103,7313,8.14,18.664,58.91,40.42,39.02,0,62993,62228,69277,3677,83,58468,6343,63959,8144,8562,57.23
01.10.2015 20:00,6572,55,-0.866,0.5,-0.975,-0.223,9103,7313,8.14,18.664,53.05,40.42,39.02,0,63924,62531,69775,3926,0,58605,6197,63094,8032,8353,52.02
01.10.2015 21:00,6573,44.95,-0.707,0.707,-0.975,-0.223,9103,7313,8.14,18.664,45.76,40.42,39.02,0,59751,58242,67851,3948,0,54294,6046,60364,7865,7770,44.11
01.10.2015 22:00,6574,39.96,-0.5,0.866,-0.975,-0.223,9103,7313,8.14,18.664,44.67,40.42,39.02,0,55351,53792,65414,3696,0,50096,4919,59903,7447,7304,37.77
01.10.2015 23:00,6575,30.43,-0.259,0.966,-0.975,-0.223,9103,7313,8.14,18.664,42.91,40.42,39.02,0,50511,49186,60961,3457,0,45729,4059,59442,7416,6889,32.12
02.10.2015 00:00,6576,31.37,0,1,-0.782,0.623,9403,7613,8.11,18.352,41.03,39.49,37.98,0,46801,45783,58688,3462,0,42321,3886,55097,6990,6610,32.45
02.10.2015 01:00,6577,30.98,0.259,0.966,-0.782,0.623,9403,7613,8.11,18.352,34.98,39.49,37.98,0,44662,43321,56682,3205,0,40116,3759,52955,6687,6669,30.9
02.10.2015 02:00,6578,29.93,0.5,0.866,-0.782,0.623,9403,7613,8.11,18.352,33.08,39.49,37.98,0,43038,42120,55301,3073,0,39047,3720,51815,6675,6637,29.49
02.10.2015 03:00,6579,30.15,0.707,0.707,-0.782,0.623,9403,7613,8.11,18.352,32.07,39.49,37.98,0,43320,42023,55324,3066,0,38957,3931,51079,6680,6563,29.4
02.10.2015 04:00,6580,30.82,0.866,0.5,-0.782,0.623,9403,7613,8.11,18.352,32.03,39.49,37.98,0,44317,42898,56351,3067,0,39831,4022,51075,6683,6589,29.77
02.10.2015 05:00,6581,32.3,0.966,0.259,-0.782,0.623,9403,7613,8.11,18.352,34.82,39.49,37.98,0,47395,46102,60603,3011,0,43091,4032,53262,7077,7038,32.04
02.10.2015 06:00,6582,44.68,1,0,-0.782,0.623,9403,7613,8.11,18.352,45.01,39.49,37.98,0,54454,52485,65595,2922,0,49563,5673,57954,8101,8137,44.84
02.10.2015 07:00,6583,54.92,0.966,-0.259,-0.782,0.623,9403,7613,8.11,18.352,56.97,39.49,37.98,0,61942,60448,69414,2708,32,57708,6745,61068,8221,8536,57.76
02.10.2015 08:00,6584,60,0.866,-0.5,-0.782,0.623,9403,7613,8.11,18.352,59.49,39.49,37.98,0,64375,63130,75591,2515,2469,58146,6858,62086,8190,8565,59
02.10.2015 09:00,6585,46.96,0.707,-0.707,-0.782,0.623,9403,7613,8.11,18.352,51.4,39.49,37.98,0,65019,63836,82008,2181,8283,53372,6760,62008,8148,8645,47.89
02.10.2015 10:00,6586,37.92,0.5,-0.866,-0.782,0.623,9403,7613,8.11,18.352,49.7,39.49,37.98,0,66626,65227,85586,1850,14437,48940,5344,61790,7762,8524,37.83
02.10.2015 11:00,6587,32.01,0.259,-0.966,-0.782,0.623,9403,7613,8.11,18.352,48.95,39.49,37.98,0,67369,66023,87884,1665,19317,45041,5062,61317,7681,8483,32.51
02.10.2015 12:00,6588,30.07,0,-1,-0.782,0.623,9403,7613,8.11,18.352,48.07,39.49,37.98,0,66702,66006,88682,1704,22324,41978,4594,60634,7140,8432,29.97
02.10.2015 13:00,6589,28.65,-0.259,-0.966,-0.782,0.623,9403,7613,8.11,18.352,47.03,39.49,37.98,0,55368,64911,87243,1843,23398,39670,4446,60065,7081,8232,29.21
02.10.2015 14:00,6590,28.91,-0.5,-0.866,-0.782,0.623,9403,7613,8.11,18.352,43.96,39.49,37.98,0,54302,62327,83518,2052,22578,37697,4511,59246,7066,8085,28.54
02.10.2015 15:00,6591,29.6,-0.707,-0.707,-0.782,0.623,9403,7613,8.11,18.352,43.01,39.49,37.98,0,51130,61230,80951,2150,19759,39321,4568,58176,7403,8151,29.44
02.10.2015 16:00,6592,32.02,-0.866,-0.5,-0.782,0.623,9403,7613,8.11,18.352,42.6,39.49,37.98,0,60016,59501,77364,2248,14743,42510,4762,57831,7615,8067,32.5
02.10.2015 17:00,6593,44.68,-0.966,-0.259,-0.782,0.623,9403,7613,8.11,18.352,44.19,39.49,37.98,0,58776,58489,72056,2414,8201,47874,6195,58186,7823,7930,41.9
02.10.2015 18:00,6594,48.1,-1,0,-0.782,0.623,9403,7613,8.11,18.352,49.42,39.49,37.98,0,58582,58623,67984,2758,2304,53561,6626,59699,8232,8004,48.8
02.10.2015 19:00,6595,55,-0.966,0.259,-0.782,0.623,9403,7613,8.11,18.352,55.14,39.49,37.98,0,60500,60634,68750,3512,33,57089,6744,61202,8363,8361,55.19
02.10.2015 20:00,6596,49.03,-0.866,0.5,-0.782,0.623,9403,7613,8.11,18.352,49.89,39.49,37.98,0,60888,60573,68712,4222,0,56351,6756,59966,8245,8123,47.12
02.10.2015 21:00,6597,39.8,-0.707,0.707,-0.782,0.623,9403,7613,8.11,18.352,44.93,39.49,37.98,0,55937,55846,65818,4590,0,51256,5737,57573,8102,7564,40.68
02.10.2015 22:00,6598,33.5,-0.5,0.866,-0.782,0.623,9403,7613,8.11,18.352,44.8,39.49,37.98,0,52134,51752,63177,4600,0,47152,5146,57353,7768,7026,35.7
02.10.2015 23:00,6599,30.13,-0.259,0.966,-0.782,0.623,9403,7613,8.11,18.352,42.4,39.49,37.98,0,47929,47880,59585,4596,0,43284,4881,56818,7204,6656,29.06
03.10.2015 00:00,6600,26.75,0,1,0,1,9918,8328,8.11,17.74,41.12,28.02,28.85,1,44001,43520,54060,4482,0,39038,4264,52443,7376,6120,31.08
03.10.2015 01:00,6601,26.26,0.259,0.966,0,1,9918,8328,8.11,17.74,37.94,28.02,28.85,1,41296,40629,51150,4071,0,36558,4178,49558,7371,5940,28.54
03.10.2015 02:00,6602,26.39,0.5,0.866,0,1,9918,8328,8.11,17.74,34.97,28.02,28.85,1,39721,38973,50581,3650,0,35323,4096,48009,7100,5890,27.41
03.10.2015 03:00,6603,26.04,0.707,0.707,0,1,9918,8328,8.11,17.74,31.08,28.02,28.85,1,39110,38309,49514,3412,0,34897,4070,47123,7089,5920,26.8
03.10.2015 04:00,6604,24.77,0.866,0.5,0,1,9918,8328,8.11,17.74,29.07,28.02,28.85,1,39134,38395,49212,3197,0,35198,4081,46718,7096,5931,26.82
03.10.2015 05:00,6605,25.49,0.966,0.259,0,1,9918,8328,8.11,17.74,30.36,28.02,28.85,1,39110,38846,49474,3143,0,35703,4137,47072,7103,5991,27.87
03.10.2015 06:00,6606,24.03,1,0,0,1,9918,8328,8.11,17.74,32.01,28.02,28.85,1,38430,38719,49955,3258,0,35461,4326,48195,7516,6256,28.68
03.10.2015 07:00,6607,26.14,0.966,-0.259,0,1,9918,8328,8.11,17.74,36.75,28.02,28.85,1,40077,40566,51207,3295,26,37245,4716,50288,7819,6551,33.27
03.10.2015 08:00,6608,28.06,0.866,-0.5,0,1,9918,8328,8.11,17.74,38.34,28.02,28.85,1,42858,42944,56329,3225,1938,37781,4856,52078,7847,6844,32.94
03.10.2015 09:00,6609,26.4,0.707,-0.707,0,1,9918,8328,8.11,17.74,40.82,28.02,28.85,1,45893,46328,61536,2722,6511,37095,4743,53714,7690,7136,29.43
03.10.2015 10:00,6610,24.67,0.5,-0.866,0,1,9918,8328,8.11,17.74,40.03,28.02,28.85,1,48363,48910,65512,2061,11535,35314,4565,54345,7488,7350,26.02
03.10.2015 11:00,6611,24.63,0.259,-0.966,0,1,9918,8328,8.11,17.74,39.46,28.02,28.85,1,50928,50716,68409,1812,15675,33229,4455,54584,7424,7434,23.46
03.10.2015 12:00,6612,23.53,0,-1,0,1,9918,8328,8.11,17.74,40.02,28.02,28.85,1,51684,51499,68217,1771,18112,31616,4390,54427,7325,7200,21.75
03.10.2015 13:00,6613,20.24,-0.259,-0.966,0,1,9918,8328,8.11,17.74,37.19,28.02,28.85,1,50049,49623,65968,1887,18758,28978,4347,53460,7028,7068,20.99
03.10.2015 14:00,6614,21.94,-0.5,-0.866,0,1,9918,8328,8.11,17.74,34.05,28.02,28.85,1,47960,47404,63060,2017,17490,27897,4286,52307,7024,6921,20.34
03.10.2015 15:00,6615,23.52,-0.707,-0.707,0,1,9918,8328,8.11,17.74,33.07,28.02,28.85,1,46725,46267,59923,2084,14532,29651,4227,51366,7024,6926,21.5
03.10.2015 16:00,6616,24.05,-0.866,-0.5,0,1,9918,8328,8.11,17.74,32.92,28.02,28.85,1,45562,45301,57709,2011,10363,32927,4206,50859,7367,6777,23.65
03.10.2015 17:00,6617,31.88,-0.966,-0.259,0,1,9918,8328,8.11,17.74,36.02,28.02,28.85,1,45554,45722,57096,1908,5636,38178,4558,51548,7609,6559,32.1
03.10.2015 18:00,6618,40.3,-1,0,0,1,9918,8328,8.11,17.74,41.38,28.02,28.85,1,46945,47491,57223,1925,1416,44150,5360,53369,7872,6814,38.96
03.10.2015 19:00,6619,47.01,-0.966,0.259,0,1,9918,8328,8.11,17.74,45.55,28.02,28.85,1,49494,50228,58186,2295,20,47913,6242,55623,7961,7151,43.96
03.10.2015 20:00,6620,41.95,-0.866,0.5,0,1,9918,8328,8.11,17.74,43.62,28.02,28.85,1,49761,51176,57923,2769,0,48407,6048,55681,7878,6959,42.85
03.10.2015 21:00,6621,37.79,-0.707,0.707,0,1,9918,8328,8.11,17.74,39.06,28.02,28.85,1,46804,48016,55632,2731,0,45285,4788,54063,7872,6587,36.71
03.10.2015 22:00,6622,40.28,-0.5,0.866,0,1,9918,8328,8.11,17.74,41.09,28.02,28.85,1,45176,45855,54224,2527,0,43328,4931,54128,7670,6292,32.86
03.10.2015 23:00,6623,30.35,-0.259,0.966,0,1,9918,8328,8.11,17.74,38.5,28.02,28.85,1,42465,42749,51607,2372,0,40377,4124,53572,7542,5998,29.14
04.10.2015 00:00,6624,27.63,0,1,0.782,0.623,10113,8145,8.11,17.681,33.82,26.36,27.55,0,39222,38355,48274,2218,0,36137,3704,49784,7196,5746,27.65
04.10.2015 01:00,6625,27.01,0.259,0.966,0.782,0.623,10113,8145,8.11,17.681,32,26.36,27.55,0,36677,36545,45840,2237,0,34308,3545,47255,7139,5484,24.93
04.10.2015 02:00,6626,26.82,0.5,0.866,0.782,0.623,10113,8145,8.11,17.681,31.05,26.36,27.55,0,35250,35239,45245,2609,0,32630,3448,46156,7122,5499,24.16
04.10.2015 03:00,6627,24,0.707,0.707,0.782,0.623,10113,8145,8.11,17.681,26.08,26.36,27.55,0,34734,34534,43978,2400,0,32134,3358,45653,7097,5505,24.09
04.10.2015 04:00,6628,25.7,0.866,0.5,0.782,0.623,10113,8145,8.11,17.681,25.12,26.36,27.55,0,35087,34672,43811,2307,0,32365,3280,45698,7103,5481,23
04.10.2015 05:00,6629,26.13,0.966,0.259,0.782,0.623,10113,8145,8.11,17.681,26.4,26.36,27.55,0,35702,35393,44507,2441,0,32952,3242,46669,7103,5458,24.1
04.10.2015 06:00,6630,26.14,1,0,0.782,0.623,10113,8145,8.11,17.681,30.59,26.36,27.55,0,35975,36314,45692,2704,0,33610,3216,47690,7232,5563,24.28
04.10.2015 07:00,6631,27.52,0.966,-0.259,0.782,0.623,10113,8145,8.11,17.681,30.6,26.36,27.55,0,37557,37109,47092,2894,18,34197,3334,48151,7349,5865,25.78
04.10.2015 08:00,6632,30.02,0.866,-0.5,0.782,0.623,10113,8145,8.11,17.681,30.38,26.36,27.55,0,40512,40020,50589,3072,1095,35853,3535,48807,7450,6320,26.6
04.10.2015 09:00,6633,31.95,0.707,-0.707,0.782,0.623,10113,8145,8.11,17.681,27.06,26.36,27.55,0,44544,44127,54740,2636,3744,37747,3566,50150,7516,6750,27.36
04.10.2015 10:00,6634,30.53,0.5,-0.866,0.782,0.623,10113,8145,8.11,17.681,25.37,26.36,27.55,0,47128,46642,57896,2160,7106,37376,3539,51108,7533,7044,25.35
04.10.2015 11:00,6635,31.62,0.259,-0.966,0.782,0.623,10113,8145,8.11,17.681,25.61,26.36,27.55,0,50089,49263,60686,2037,9730,37496,3452,51414,7528,7153,25.33
04.10.2015 12:00,6636,29.24,0,-1,0.782,0.623,10113,8145,8.11,17.681,26.01,26.36,27.55,0,50277,50516,61337,2055,11517,36944,3275,52161,7444,6882,23.91
04.10.2015 13:00,6637,27.09,-0.259,-0.966,0.782,0.623,10113,8145,8.11,17.681,22.93,26.36,27.55,0,48474,49199,59823,2178,12220,34801,3184,50945,7430,6786,21.39
04.10.2015 14:00,6638,26.06,-0.5,-0.866,0.782,0.623,10113,8145,8.11,17.681,21.02,26.36,27.55,0,47015,46720,56870,2342,11697,32681,3147,50078,7412,6692,21.07
04.10.2015 15:00,6639,26.01,-0.707,-0.707,0.782,0.623,10113,8145,8.11,17.681,19.33,26.36,27.55,0,46078,45498,53834,2299,10035,33164,3140,49523,7491,6790,21.03
04.10.2015 16:00,6640,25.44,-0.866,-0.5,0.782,0.623,10113,8145,8.11,17.681,20.33,26.36,27.55,0,45689,44378,52010,2282,7433,34663,3126,49407,7527,6704,21.63
04.10.2015 17:00,6641,31.8,-0.966,-0.259,0.782,0.623,10113,8145,8.11,17.681,27.93,26.36,27.55,0,46393,45524,53204,2085,4265,39174,3290,50589,7595,6557,28.35
04.10.2015 18:00,6642,40.48,-1,0,0.782,0.623,10113,8145,8.11,17.681,36.51,26.36,27.55,0,48037,47488,54964,1953,1109,44426,4327,52991,7756,7041,37.75
04.10.2015 19:00,6643,46.99,-0.966,0.259,0.782,0.623,10113,8145,8.11,17.681,43.04,26.36,27.55,0,50583,49772,58476,1844,14,47914,5145,56022,7977,7428,43.14
04.10.2015 20:00,6644,44.9,-0.866,0.5,0.782,0.623,10113,8145,8.11,17.681,42.92,26.36,27.55,0,51227,50617,58457,1679,0,48938,5193,57020,7897,7235,41.14
04.10.2015 21:00,6645,40.95,-0.707,0.707,0.782,0.623,10113,8145,8.11,17.681,37.77,26.36,27.55,0,48132,48663,56369,1582,0,47081,4646,55394,7714,6862,35.66
04.10.2015 22:00,6646,40.41,-0.5,0.866,0.782,0.623,10113,8145,8.11,17.681,36.1,26.36,27.55,0,47388,46756,55463,1468,0,45288,3933,54806,7605,6711,33.27
04.10.2015 23:00,6647,33.96,-0.259,0.966,0.782,0.623,10113,8145,8.11,17.681,34.97,26.36,27.55,0,44399,44071,53343,1343,0,42728,3424,54806,7455,6422,28.79
05.10.2015 00:00,6648,27.66,0,1,0.975,-0.223,9303,7311,8.18,17.817,33.86,46.16,39.3,0,41187,40277,49560,1431,0,38846,3118,51617,7286,6235,27.7
05.10.2015 01:00,6649,26.68,0.259,0.966,0.975,-0.223,9303,7311,8.18,17.817,30.69,46.16,39.3,0,39054,38183,48072,1328,0,36855,3016,50133,7334,6355,26.17
05.10.2015 02:00,6650,26.82,0.5,0.866,0.975,-0.223,9303,7311,8.18,17.817,27.85,46.16,39.3,0,38719,37327,47013,1379,0,35948,3038,49050,7246,6224,25.67
05.10.2015 03:00,6651,26.02,0.707,0.707,0.975,-0.223,9303,7311,8.18,17.817,26.17,46.16,39.3,0,39159,37401,47340,1500,0,35901,3088,48534,7221,6155,25.05
05.10.2015 04:00,6652,25.84,0.866,0.5,0.975,-0.223,9303,7311,8.18,17.817,24.72,46.16,39.3,0,39958,38545,49013,1687,0,36858,3240,48769,7356,6226,23.88
05.10.2015 05:00,6653,28.25,0.966,0.259,0.975,-0.223,9303,7311,8.18,17.817,31.33,46.16,39.3,0,43613,42272,55554,1980,0,40292,3304,51740,7580,6709,27.7
05.10.2015 06:00,6654,42.17,1,0,0.975,-0.223,9303,7311,8.18,17.817,42.95,46.16,39.3,0,52236,49751,63183,2299,0,47452,4418,57824,8019,7908,39.59
05.10.2015 07:00,6655,52,0.966,-0.259,0.975,-0.223,9303,7311,8.18,17.817,49.53,46.16,39.3,0,61426,58203,67298,2719,17,55467,5470,62626,8138,8357,49.8
05.10.2015 08:00,6656,55.07,0.866,-0.5,0.975,-0.223,9303,7311,8.18,17.817,52.95,46.16,39.3,0,63649,61871,71710,3056,1065,57750,5494,64413,8225,8437,54.07
05.10.2015 09:00,6657,53.01,0.707,-0.707,0.975,-0.223,9303,7311,8.18,17.817,51.52,46.16,39.3,0,63807,63101,75360,2987,3894,56220,5332,64539,8182,8535,48.74
05.10.2015 10:00,6658,51.56,0.5,-0.866,0.975,-0.223,9303,7311,8.18,17.817,50.52,46.16,39.3,0,65418,65152,78520,2625,7579,54948,5431,64527,8064,8427,43.91
05.10.2015 11:00,6659,49.08,0.259,-0.966,0.975,-0.223,9303,7311,8.18,17.817,49.96,46.16,39.3,0,66290,66309,81230,2491,12156,51662,5274,64525,8049,8507,41.16
05.10.2015 12:00,6660,42.17,0,-1,0.975,-0.223,9303,7311,8.18,17.817,48.88,46.16,39.3,0,65727,66623,81799,2820,15393,48410,5110,63936,8047,8542,38.98
05.10.2015 13:00,6661,40.4,-0.259,-0.966,0.975,-0.223,9303,7311,8.18,17.817,48.74,46.16,39.3,0,65667,66629,80575,3128,16144,47357,4426,63172,8045,8412,38.38
05.10.2015 14:00,6662,38.84,-0.5,-0.866,0.975,-0.223,9303,7311,8.18,17.817,46.45,46.16,39.3,0,63917,64450,78580,3672,15145,45633,4182,62429,8060,8346,37.14
05.10.2015 15:00,6663,40.97,-0.707,-0.707,0.975,-0.223,9303,7311,8.18,17.817,45.9,46.16,39.3,0,63945,63826,75761,4026,12878,46922,4533,61607,8133,8420,36.8
05.10.2015 16:00,6664,41.38,-0.866,-0.5,0.975,-0.223,9303,7311,8.18,17.817,44.94,46.16,39.3,0,62151,60872,73416,4597,9215,47060,4605,61538,8133,8309,36.9
05.10.2015 17:00,6665,44.61,-0.966,-0.259,0.975,-0.223,9303,7311,8.18,17.817,44.95,46.16,39.3,0,61414,59445,70678,5122,4803,49520,5032,62626,8146,8188,40.4
05.10.2015 18:00,6666,45.1,-1,0,0.975,-0.223,9303,7311,8.18,17.817,50.02,46.16,39.3,0,61322,59883,69637,6328,1038,52517,5253,63443,8336,8420,47.17
05.10.2015 19:00,6667,51.75,-0.966,0.259,0.975,-0.223,9303,7311,8.18,17.817,53.92,46.16,39.3,0,65307,61698,70911,7898,13,53787,5556,65217,8418,8734,52.41
05.10.2015 20:00,6668,45.45,-0.866,0.5,0.975,-0.223,9303,7311,8.18,17.817,47.38,46.16,39.3,0,64470,61755,69042,9728,0,52027,5443,63991,8335,8427,45.02
05.10.2015 21:00,6669,33.26,-0.707,0.707,0.975,-0.223,9303,7311,8.18,17.817,43.96,46.16,39.3,0,59484,58072,68722,10552,0,47520,4482,61191,8106,7845,37.95
05.10.2015 22:00,6670,28.06,-0.5,0.866,0.975,-0.223,9303,7311,8.18,17.817,42.91,46.16,39.3,0,55524,53275,65029,10950,0,42325,3933,60455,7875,7354,33.4
05.10.2015 23:00,6671,27.01,-0.259,0.966,0.975,-0.223,9303,7311,8.18,17.817,37.05,46.16,39.3,0,50931,48164,60552,11196,0,36968,3638,58500,7664,6987,28.04
06.10.2015 00:00,6672,25.05,0,1,0.434,-0.901,9153,7461,8.19,18.326,34.57,44.54,37.23,0,47701,45132,52202,11056,0,34076,3392,54039,6882,6690,26.47
06.10.2015 01:00,6673,26.16,0.259,0.966,0.434,-0.901,9153,7461,8.19,18.326,31.61,44.54,37.23,0,44834,42777,50067,11042,0,31735,3419,52061,6620,6663,25.46
06.10.2015 02:00,6674,23.87,0.5,0.866,0.434,-0.901,9153,7461,8.19,18.326,29.59,44.54,37.23,0,43948,41597,48986,11274,0,30323,3368,51118,6634,6573,23.31
06.10.2015 03:00,6675,23.06,0.707,0.707,0.434,-0.901,9153,7461,8.19,18.326,24.9,44.54,37.23,0,44020,41472,48003,11165,0,30307,3360,50408,6613,6463,22.74
06.10.2015 04:00,6676,23.66,0.866,0.5,0.434,-0.901,9153,7461,8.19,18.326,24.23,44.54,37.23,0,44475,42408,47881,11236,0,31172,3374,50406,6628,6503,22.57
06.10.2015 05:00,6677,26.4,0.966,0.259,0.434,-0.901,9153,7461,8.19,18.326,29.06,44.54,37.23,0,47809,45672,53998,11252,0,34420,3509,51806,7048,6983,25.49
06.10.2015 06:00,6678,35.29,1,0,0.434,-0.901,9153,7461,8.19,18.326,40.3,44.54,37.23,0,55150,52676,63224,11403,0,41273,3779,56265,7865,8178,35.52
06.10.2015 07:00,6679,45.81,0.966,-0.259,0.434,-0.901,9153,7461,8.19,18.326,47.51,44.54,37.23,0,63423,60978,66860,11729,7,49242,5314,61094,8459,8606,46.09
06.10.2015 08:00,6680,48.08,0.866,-0.5,0.434,-0.901,9153,7461,8.19,18.326,49.88,44.54,37.23,0,66405,63675,70680,11947,562,51166,5909,62020,8302,8621,48.55
06.10.2015 09:00,6681,46.87,0.707,-0.707,0.434,-0.901,9153,7461,8.19,18.326,48.37,44.54,37.23,0,66748,64576,72785,12081,2023,50472,5538,63137,8073,8713,46.5
06.10.2015 10:00,6682,47.21,0.5,-0.866,0.434,-0.901,9153,7461,8.19,18.326,46.29,44.54,37.23,0,68776,66028,74074,12053,3825,50150,5832,63806,8101,8569,43.44
06.10.2015 11:00,6683,46.95,0.259,-0.966,0.434,-0.901,9153,7461,8.19,18.326,46.17,44.54,37.23,0,69487,67302,75600,11936,5630,49736,5450,64535,7980,8617,41.79
06.10.2015 12:00,6684,45.69,0,-1,0.434,-0.901,9153,7461,8.19,18.326,44.67,44.54,37.23,0,69974,67967,75396,12075,7003,48889,5260,64555,7953,8638,38.77
